7974,5037,oiL,0.92,0.88,0.62,0.7,0.13
7975,5037,"Charlie Chaplin",0.84,0.91,0.61,0.66,0.17
7976,,GnuEN,0.85,0.79,0.56,0.71,0.15
7977,,denello,0.98,0.97,0.67,0.7,0.16
7978,,Seberg,0.77,0.75,0.55,0.73,0.1
7979,,M1ronoff,0.92,0.9,0.73,0.82,0.13
7980,5929,DESPE,1.05,1.08,0.7,0.65,0.12
7981,,Faris,0.86,0.84,0.6,0.71,0.15
7982,4674,to1nou,1.06,1.09,0.73,0.67,0.11
7983,6020,sonic,0.73,0.69,0.52,0.75,0.1
7984,6679,malinger,1.02,1.08,0.62,0.57,0.09
7985,,xelboW,0.9,0.87,0.63,0.72,0.15
7986,,N/A,0.82,-,0.0,0.0,0.14
7987,,N/A,0.82,-,0.0,0.0,0.04
7989,,N/A,0.82,-,0.0,0.0,0.11
7990,,kgs,0.93,0.92,0.62,0.67,0.15
7991,,cent,0.83,0.82,0.57,0.69,0.15
7992,5158,bLacKpoisoN,1.11,1.15,0.78,0.67,0.13
7993,5158,Detrony,1.22,1.32,0.83,0.63,0.16
7994,6294,deviaNt,0.97,0.99,0.64,0.65,0.16
7995,,racno,0.88,0.89,0.63,0.7,0.13
7996,6301,CRUC1AL,1.07,1.06,0.75,0.71,0.11
7997,,gem,0.5,0.41,0.36,0.88,0.13
7998,4608,s1mple,1.17,1.19,0.84,0.7,0.11
7999,6810,Freestyle,1.0,1.02,0.68,0.67,0.14
8000,6740,syken,0.98,0.98,0.69,0.71,0.13
8001,6030,shokk,0.84,0.83,0.6,0.72,0.16
8002,4500,daimon,0.88,0.82,0.6,0.73,0.14
8003,6740,faker,1.03,1.05,0.7,0.67,0.15
8004,4500,impi,1.05,1.04,0.72,0.7,0.12
8005,4689,spotlight,0.95,0.96,0.67,0.7,0.14
8006,4500,tak0,0.83,0.81,0.58,0.71,0.16
8007,4744,SCHNEE,0.81,0.78,0.55,0.71,0.12
8008,4744,rome,0.86,0.86,0.62,0.72,0.12
8009,5170,dominik,0.83,0.75,0.61,0.82,0.05
8010,5170,Rive,0.8,0.78,0.56,0.73,0.11
8011,5170,lucaz,0.55,0.5,0.39,0.77,0.07
8012,5170,BR1LL1ANT,0.6,0.61,0.52,0.86,0.11
8013,,suelo,0.84,0.8,0.58,0.73,0.15
8014,,kev1nh,0.9,0.86,0.61,0.7,0.15
8015,5540,dukiiii,1.01,0.98,0.73,0.75,0.14
8016,5171,sleepy,0.96,0.95,0.63,0.66,0.14
8017,4687,GEORGiNO,0.83,0.78,0.57,0.74,0.1
8018,4687,foxx,0.68,0.62,0.49,0.79,0.1
8019,4687,hnx,0.67,0.63,0.55,0.87,0.21
8020,4687,insaneNESK,0.78,0.76,0.57,0.75,0.04
8021,5172,Denyo,0.48,0.41,0.32,0.77,0.05
8022,5172,Sharingan,0.75,0.73,0.56,0.77,0.12
8023,,paes,0.92,0.86,0.64,0.75,0.15
8024,5172,neyzin,1.15,1.15,0.75,0.66,0.07
8025,4939,Nehringgg,0.71,0.66,0.5,0.76,0.16
8026,4939,Redfield,0.76,0.72,0.53,0.73,0.05
8027,4939,prey,0.91,0.89,0.63,0.71,0.15
8028,,sillerhw,1.02,1.02,0.69,0.68,0.13
8029,5695,Zuhi,0.92,0.9,0.68,0.75,0.14
8030,,nub1um,0.83,0.81,0.57,0.7,0.07
8031,5941,AM,1.04,1.03,0.69,0.67,0.13
8032,5941,Dewid,0.86,0.83,0.6,0.72,0.16
8033,,madc,0.89,0.87,0.61,0.7,0.16
8034,,fAcecAt,0.9,0.99,0.6,0.61,0.21
8035,,row,1.14,1.12,0.73,0.65,0.1
8036,,MASTA,0.64,0.63,0.52,0.83,0.09
8037,,fRoyGe,0.66,0.68,0.57,0.83,0.3
8038,,dyybooo,0.83,0.72,0.57,0.78,0.09
8039,,jESSY,1.12,1.16,0.78,0.67,0.13
8040,,KeynaM,0.56,0.47,0.34,0.73,0.2
8041,5198,BeZou,0.58,0.56,0.42,0.75,0.13
8042,,Max0b,0.91,0.84,0.66,0.79,0.13
8043,,vinckell,0.63,0.58,0.49,0.84,0.1
8044,,MaStA_BzH,0.62,0.57,0.46,0.8,0.07
8045,,skillz,1.32,1.91,0.88,0.46,0.17
8046,,v1NzZz,1.17,1.2,0.75,0.63,0.13
8047,6368,Lambert,0.9,0.91,0.6,0.66,0.11
8048,,phaM,1.45,2.0,0.92,0.46,0.08
8049,,Wiizard,0.92,1.18,0.54,0.46,0.29
8050,5174,DzekO,0.31,0.31,0.29,0.96,0.04
8051,5174,Fed,0.44,0.35,0.33,0.94,0.06
8052,5174,merydith,0.72,0.67,0.53,0.79,0.15
8053,5174,josh,0.56,0.49,0.39,0.79,0.07
8054,5174,Frosty,1.13,1.12,0.82,0.73,0.11
8055,5202,MvRiK,0.36,0.29,0.25,0.86,0.1
8056,5202,hebb,0.53,0.52,0.48,0.92,0.06
8057,5202,ATTILA,0.66,0.6,0.46,0.77,0.09
8058,5202,Shino,0.48,0.43,0.42,0.98,0.08
8059,5202,medic,0.29,0.28,0.27,0.96,0.1
8060,5742,sMx,0.85,0.75,0.61,0.81,0.09
8061,,e1,0.98,0.98,0.7,0.72,0.17
8062,5174,REEL,0.3,0.3,0.29,0.98,0.12
8063,,master,0.15,0.18,0.18,1.0,0.06
8064,,tv1ster,0.56,0.53,0.45,0.86,0.13
8065,,FlashK,0.81,0.75,0.54,0.71,0.1
8066,,DG,0.95,0.91,0.68,0.74,0.12
8067,6520,s550,0.99,0.94,0.7,0.75,0.17
8068,,ghostGOD,0.9,1.0,0.65,0.65,0.08
8069,,d1o,0.82,0.81,0.57,0.7,0.14
8070,,miwOzhu,0.68,0.64,0.49,0.77,0.09
8071,5072,teletubbies,0.7,0.65,0.59,0.91,0.14
8074,5072,kSTANLENSs,0.85,0.82,0.64,0.77,0.18
8075,,ZKi,1.08,1.09,0.74,0.67,0.16
8076,5176,Ming,0.93,0.93,0.64,0.69,0.13
8077,5176,hazy,1.19,1.22,0.84,0.69,0.14
8078,,master,0.7,0.63,0.52,0.83,0.09
8079,6591,Java,0.72,0.73,0.54,0.74,0.14
8080,7347,Cicatriz,1.1,1.26,0.73,0.58,0.15
8081,5166,Tekki,0.43,0.42,0.4,0.95,0.0
8082,6211,AZR,1.09,1.1,0.77,0.7,0.15
8083,,Havoc,0.93,0.92,0.64,0.7,0.16
8084,,SnypeR,0.89,0.88,0.59,0.68,0.15
8085,,SPUNJ,0.87,0.84,0.62,0.73,0.19
8086,,topguN,1.02,1.01,0.67,0.67,0.14
8087,5253,Roy,0.82,0.84,0.73,0.86,0.0
8088,6416,eL,0.69,0.66,0.49,0.74,0.17
8089,5258,soifong,0.85,0.81,0.6,0.74,0.15
8090,7229,TuKoN,0.86,0.83,0.6,0.73,0.14
8092,6598,cLb,1.05,1.14,0.68,0.6,0.12
8093,6421,huyak,1.05,1.03,0.71,0.69,0.14
8094,5255,shockI,0.91,0.86,0.7,0.81,0.19
8095,6667,aizy,1.06,1.08,0.73,0.68,0.14
8096,,pauf,0.99,1.02,0.68,0.66,0.14
8097,4477,maxie,0.9,0.86,0.65,0.76,0.11
8098,6522,V1CE,0.85,0.77,0.58,0.75,0.14
8099,,bistoufly,0.69,0.65,0.47,0.72,0.16
8100,,mK,0.65,0.66,0.49,0.75,0.07
8101,,krL,0.68,0.67,0.52,0.78,0.18
8102,5187,remix,0.86,0.81,0.62,0.76,0.13
8103,5187,tieR,0.82,0.81,0.59,0.73,0.15
8104,5187,tryy,0.71,0.69,0.51,0.74,0.14
8105,5187,RUFFY,0.91,0.91,0.7,0.76,0.13
8106,5195,J0hnny,0.93,0.91,0.67,0.73,0.14
8107,4939,bERTHOLD,0.62,0.52,0.42,0.81,0.12
8108,4499,Mojo,0.76,0.75,0.59,0.79,0.16
8109,4744,pad,0.69,0.64,0.48,0.75,0.06
8110,4939,vli,0.7,0.65,0.49,0.75,0.11
8111,5093,nky,0.75,0.72,0.52,0.73,0.13
8112,4500,Vinci,0.89,0.88,0.63,0.71,0.15
8113,,sYrox,0.54,0.53,0.45,0.86,0.14
8114,,mIKEY,0.57,0.53,0.45,0.86,0.09
8115,,ste,0.96,0.95,0.67,0.7,0.16
8116,5171,darkyz,1.01,1.04,0.68,0.65,0.13
8117,6740,LyGHT,0.99,0.97,0.7,0.73,0.1
8118,,skube,0.75,0.66,0.41,0.63,0.15
8119,4610,typ6o,0.8,0.8,0.59,0.73,0.23
8120,7251,PLAZ,1.02,1.06,0.68,0.64,0.14
8121,4610,esht,1.0,1.05,0.69,0.66,0.17
8122,7251,spyn,0.94,0.94,0.67,0.71,0.11
8123,4610,RazGI,0.84,0.83,0.64,0.77,0.1
8124,7020,DavCost,1.1,1.13,0.75,0.67,0.13
8125,7020,Dima,1.01,1.0,0.71,0.71,0.16
8126,5018,Certus,0.81,0.79,0.54,0.68,0.13
8127,,famous_izmo,1.05,1.05,0.71,0.68,0.16
8128,6237,toff,0.98,0.98,0.68,0.69,0.17
8129,,FYR,0.73,0.74,0.61,0.83,0.04
8130,,CLouD,0.25,0.22,0.2,0.9,0.1
8131,,lurkz,0.37,0.39,0.35,0.9,0.15
8132,,jimbo,1.02,1.0,0.71,0.71,0.15
8133,,fender,0.85,0.82,0.59,0.73,0.18
8134,,ellon,0.89,0.88,0.58,0.66,0.11
8135,,Luddie,1.01,1.02,0.71,0.7,0.12
8136,,Lucky,0.94,0.95,0.65,0.69,0.13
8137,5974,reltuC,0.96,0.99,0.65,0.66,0.15
8138,7009,Davidp,1.1,1.15,0.77,0.67,0.14
8150,4602,maeVe,0.97,0.99,0.66,0.66,0.14
8151,6301,AcilioN,0.97,0.97,0.67,0.69,0.16
8152,5196,Mx-SKYJORSEn,0.96,0.93,0.7,0.76,0.17
8153,5196,xLs,0.82,0.77,0.56,0.73,0.08
8154,5196,SyloX,1.24,1.27,0.87,0.69,0.14
8155,,thyx,0.92,0.91,0.64,0.7,0.14
8156,5328,frenchi,0.91,0.92,0.66,0.72,0.14
8157,6889,Smyli,0.97,1.0,0.68,0.68,0.14
8158,,BouLy,0.97,0.95,0.69,0.73,0.14
8159,,olliz,0.71,0.6,0.52,0.87,0.09
8160,,Dr.KinSlayeR,0.9,0.89,0.67,0.76,0.17
8161,,Ttakji,0.74,0.74,0.5,0.67,0.13
8162,,ToRto,0.54,0.5,0.39,0.77,0.16
8163,,kaYmaak,1.12,1.02,0.8,0.79,0.13
8164,,Ngugu,1.24,1.42,0.87,0.61,0.14
8165,,ScRiiZz,0.95,1.02,0.69,0.67,0.17
8166,,GYAx,1.35,1.44,0.89,0.61,0.13
8167,,gon,1.02,0.97,0.73,0.75,0.23
8168,,SpenceR,0.76,0.77,0.51,0.67,0.21
8169,7379,BhT,0.83,0.79,0.55,0.7,0.14
8170,6492,juri,0.88,0.8,0.67,0.84,0.12
8179,,Mystic,1.02,0.99,0.73,0.74,0.16
8180,,slickb,0.8,0.76,0.55,0.73,0.12
8181,4732,Cy,0.75,0.69,0.5,0.73,0.13
8182,6862,ensa,1.03,1.05,0.69,0.66,0.13
8183,6667,rain,1.07,1.07,0.75,0.7,0.16
8184,4674,ALEX,0.97,0.95,0.69,0.72,0.15
8185,,SuroF,1.56,1.95,0.88,0.45,0.1
8186,,krumpze,0.91,0.87,0.66,0.76,0.11
8187,,Riko,1.38,1.8,0.86,0.48,0.21
8188,,SplqT,0.88,0.86,0.58,0.68,0.1
8189,,CLEMZZY,1.09,1.06,0.86,0.81,0.12
8190,,HIGHTOM,0.53,0.45,0.36,0.79,0.12
8191,,KYLAN,0.82,0.78,0.56,0.71,0.13
8192,,stansenn,0.44,0.37,0.31,0.83,0.1
8193,6889,waneG,0.88,0.88,0.61,0.7,0.13
8194,4553,sraven,0.49,0.45,0.34,0.75,0.13
8195,5352,PAT,0.72,0.67,0.52,0.78,0.06
8196,5352,danTe,0.6,0.42,0.22,0.52,0.08
8197,5352,anybo1,0.66,0.6,0.48,0.8,0.2
8198,5352,Recon,1.06,1.05,0.82,0.78,0.14
8199,5352,hELL,0.96,1.0,0.7,0.7,0.08
8200,5353,schoko,1.11,1.27,0.76,0.6,0.12
8201,5353,nC,1.05,1.06,0.72,0.68,0.14
8202,5353,bennEEE,0.86,0.88,0.6,0.68,0.16
8203,5353,Nero,1.22,1.39,0.78,0.56,0.28
8204,5352,Co.Ody,0.92,1.0,0.53,0.53,0.13
8205,5354,tieRs,0.72,0.64,0.5,0.79,0.1
8206,5354,guse,0.84,0.8,0.67,0.83,0.02
8207,5354,eXite,0.31,0.27,0.24,0.88,0.1
8208,5354,reMiw0w,0.51,0.37,0.31,0.83,0.02
8209,5354,skapie,0.76,0.74,0.6,0.81,0.07
8210,,dante,0.72,0.72,0.53,0.73,0.12
8211,5093,neviZ,0.97,0.97,0.7,0.72,0.14
8212,6343,ScrunK,0.95,0.93,0.69,0.74,0.16
8213,,cYox,1.26,1.27,0.89,0.7,0.14
8214,5640,heyka,0.81,0.77,0.6,0.79,0.12
8215,,sanjess,1.53,1.71,0.96,0.56,0.12
8216,5301,bLEEENk,0.9,0.81,0.58,0.72,0.18
8217,5301,dART,0.93,0.88,0.7,0.8,0.1
8218,5301,a1exander,0.71,0.6,0.42,0.7,0.14
8219,5301,sogood,0.61,0.58,0.46,0.8,0.06
8220,5301,ps,0.76,0.74,0.58,0.78,0.1
8221,,cheu,1.23,1.5,0.81,0.54,0.23
8222,5358,GamMu,0.8,0.73,0.59,0.82,0.02
8223,5358,NITRO,0.61,0.52,0.45,0.86,0.14
8224,5358,Rech,0.82,0.74,0.63,0.86,0.12
8225,5358,Akim,0.68,0.63,0.53,0.84,0.06
8226,5362,Baikerboys,0.79,0.75,0.59,0.78,0.11
8227,5362,DANek,0.5,0.4,0.35,0.87,0.17
8228,5362,DrizzzeD,0.7,0.67,0.57,0.85,0.09
8229,,LTN,0.99,0.99,0.7,0.71,0.13
8230,5362,Fizz,0.96,0.95,0.78,0.83,0.15
8231,6221,matty,0.93,0.93,0.65,0.7,0.19
8232,5363,emotek,1.03,1.12,0.63,0.57,0.15
8233,5361,SKNN,1.34,1.27,0.92,0.73,0.1
8234,5361,roiszt,0.74,0.77,0.65,0.84,0.1
8235,5361,wex,0.52,0.41,0.31,0.76,0.18
8236,5361,yaD,1.06,1.0,0.75,0.75,0.27
8237,5361,scaN,0.61,0.58,0.51,0.88,0.14
8238,5360,FARREL,0.86,0.83,0.59,0.71,0.18
8239,,JOK3R,0.94,0.93,0.68,0.73,0.09
8240,5360,KYF,1.16,1.24,0.8,0.65,0.18
8241,5360,RAZORMACHINE,1.06,1.2,0.71,0.59,0.14
8242,6896,reatz,1.03,1.03,0.72,0.7,0.13
8243,,decclan,0.69,0.65,0.52,0.81,0.11
8244,,fearLess,0.97,0.96,0.67,0.7,0.12
8245,5377,HenryG,0.68,0.61,0.48,0.78,0.26
8246,5377,Sliggy,0.8,0.75,0.54,0.72,0.16
8248,6667,jkaem,1.03,1.04,0.73,0.7,0.14
8249,4732,firesenz,0.84,0.81,0.62,0.77,0.12
8250,6300,roque,0.95,0.96,0.66,0.69,0.13
8251,,Zer0X,0.97,0.96,0.68,0.71,0.14
8254,6764,HackeM,1.01,1.09,0.65,0.6,0.15
8255,4908,CyberFocus,1.04,1.04,0.72,0.69,0.1
8256,6221,tecek,0.96,0.94,0.68,0.72,0.17
8257,5623,hugeon,0.98,1.02,0.65,0.64,0.14
8258,6213,synd,0.78,0.74,0.55,0.75,0.1
8259,,neathz,0.72,0.69,0.55,0.79,0.14
8260,5489,nezo,0.59,0.54,0.36,0.67,0.13
8261,6094,treaNt,0.92,0.92,0.63,0.69,0.16
8263,,MEFIE,0.29,0.29,0.27,0.95,0.16
8264,5500,Kuzze,0.77,0.77,0.62,0.81,0.05
8265,4656,fAcecAt,0.92,0.95,0.66,0.7,0.12
8266,5210,gillzmark,0.7,0.66,0.53,0.8,0.12
8267,6062,NeveK,0.81,0.76,0.61,0.81,0.13
8268,5210,scaredd,0.83,0.76,0.58,0.76,0.13
8269,7178,CYTARO,0.76,0.73,0.56,0.77,0.11
8270,4829,foli,0.7,0.68,0.49,0.73,0.12
8271,4593,muffeb,0.95,0.96,0.66,0.68,0.15
8272,,M1N,0.69,0.62,0.55,0.88,0.1
8273,,INTERISTA,0.65,0.59,0.52,0.88,0.1
8274,6745,KETUBOR,0.72,0.67,0.47,0.7,0.14
8276,5005,APE,0.91,0.91,0.63,0.69,0.16
8277,5524,marq,0.95,0.94,0.67,0.71,0.14
8278,5525,Edg1,1.07,1.15,0.73,0.63,0.17
8279,6722,zneiL,0.79,0.76,0.55,0.72,0.14
8280,5524,Rub3nix,0.86,0.83,0.61,0.74,0.17
8281,5524,ScRm,0.99,1.01,0.68,0.67,0.13
8282,,BL00DZ,0.84,0.8,0.62,0.78,0.14
8283,,iHeck,0.79,0.73,0.48,0.65,0.14
8284,,leO,0.86,0.8,0.62,0.78,0.29
8285,7379,abr,0.82,0.77,0.59,0.76,0.14
8286,7064,dixon,0.99,0.96,0.72,0.75,0.17
8287,5272,tchekA,0.74,0.68,0.53,0.77,0.15
8288,,izii,0.9,0.94,0.67,0.71,0.14
8289,6491,Kronix,0.92,0.88,0.69,0.78,0.12
8290,,pickz,1.22,1.25,0.83,0.67,0.17
8291,7379,wrecky,1.01,1.02,0.71,0.7,0.15
8292,7379,wh1te,0.82,0.81,0.54,0.68,0.18
8293,7193,"It's my",0.91,0.88,0.67,0.76,0.14
8294,7193,balblna,0.89,0.86,0.63,0.73,0.17
8295,5950,puzo,0.61,0.54,0.46,0.85,0.1
8296,5541,"QuanChi ",0.68,0.63,0.53,0.84,0.13
8297,5640,taifun,0.97,0.92,0.73,0.79,0.09
8298,,nakz,1.13,1.06,0.78,0.74,0.17
8299,,teddy,0.95,0.96,0.72,0.75,0.13
8300,6849,royk,0.93,0.92,0.66,0.71,0.13
8301,,tomseN,0.88,0.84,0.6,0.71,0.15
8302,4674,mistou,0.94,0.94,0.64,0.68,0.12
8303,5591,NmK,0.56,0.58,0.51,0.89,0.07
8304,5591,COLONEL,0.43,0.41,0.36,0.87,0.18
8305,5591,GorgetaA,0.74,0.7,0.62,0.89,0.18
8306,5591,djoleeta,0.72,0.68,0.58,0.84,0.07
8307,5591,Sn1peR,0.91,0.89,0.73,0.82,0.18
8308,6100,d3k1,0.89,0.88,0.63,0.72,0.12
8309,7085,chiwie,0.78,0.78,0.57,0.73,0.09
8310,5589,shakidu,0.61,0.59,0.49,0.83,0.11
8311,6793,nEMANHA,0.97,0.94,0.7,0.75,0.15
8312,5592,dzonikeda,0.84,0.79,0.65,0.81,0.15
8313,5592,oghama,0.58,0.56,0.46,0.81,0.06
8314,5592,kebab,0.62,0.55,0.46,0.83,0.21
8315,5592,kanidja,0.93,0.83,0.6,0.73,0.15
8316,6793,Randje,0.78,0.74,0.57,0.77,0.15
8317,4534,KubiK,0.83,0.82,0.56,0.68,0.13
8318,,bes,0.76,0.71,0.53,0.76,0.1
8319,,eon,0.99,1.02,0.66,0.64,0.15
8320,6896,repo,0.96,0.96,0.67,0.7,0.14
8321,,oskarish,1.01,1.04,0.7,0.67,0.13
8322,5803,MOSAK,0.7,0.66,0.55,0.83,0.11
8323,6134,mouz,1.03,1.07,0.7,0.66,0.14
8324,6896,morelz,0.95,0.94,0.67,0.71,0.14
8325,,imd,0.89,0.91,0.64,0.7,0.13
8326,,RED,0.57,0.53,0.42,0.79,0.08
8327,6134,Furlan,1.04,1.05,0.72,0.68,0.14
8328,5614,BrOdiX,0.75,0.69,0.57,0.82,0.17
8329,7341,sany,0.98,0.96,0.71,0.74,0.15
8330,5615,PALACZ,0.73,0.68,0.58,0.85,0.15
8331,,SOON,0.98,0.99,0.67,0.68,0.09
8332,5621,fAERSKA,0.77,0.77,0.61,0.79,0.13
8333,5621,wacky,0.28,0.29,0.29,0.97,0.14
8334,5621,Khrispy,0.45,0.41,0.37,0.91,0.0
8335,5621,Quikz,0.63,0.61,0.54,0.89,0.06
8336,5621,madman,0.3,0.3,0.29,0.94,0.0
8337,4476,tawwe,0.99,1.0,0.73,0.73,0.1
8338,,Deew,0.77,0.75,0.57,0.76,0.18
8339,,Fedjke,0.89,0.93,0.7,0.76,0.11
8340,,smtc,0.8,0.76,0.57,0.75,0.17
8341,,Reyden,0.63,0.58,0.43,0.74,0.13
8342,,xado,1.11,1.07,0.83,0.78,0.11
8343,,fisheye,0.9,0.93,0.72,0.78,0.09
8344,,zei,1.11,1.17,0.76,0.65,0.13
8345,,spaze,1.05,1.04,0.75,0.72,0.14
8346,5973,jdm64,1.06,1.1,0.71,0.65,0.12
8347,5974,hazed,0.98,0.98,0.68,0.69,0.15
8348,,minikerr,0.77,0.74,0.53,0.72,0.12
8349,5752,shroud,1.11,1.17,0.75,0.64,0.15
8350,,desi,1.02,1.02,0.72,0.71,0.13
8351,,njeemi,0.74,0.71,0.5,0.7,0.14
8352,,yol0Copter,0.85,0.84,0.63,0.75,0.18
8353,,HiSTELI,1.01,1.01,0.69,0.69,0.17
8354,,pannari,0.96,0.98,0.65,0.67,0.18
8355,6961,miksu,0.86,0.85,0.6,0.71,0.15
8356,,Ranton,0.83,0.83,0.56,0.68,0.14
8357,,Kalevi,0.75,0.69,0.49,0.71,0.11
8358,,Jonssen,0.87,0.87,0.61,0.71,0.17
8359,,Digidu,0.77,0.74,0.51,0.69,0.18
8360,6961,BUBBIS,0.91,0.9,0.63,0.7,0.2
8361,6961,toGe,0.96,0.99,0.64,0.64,0.14
8362,,Isukki,0.79,0.73,0.53,0.72,0.14
8363,,PirTTiss,0.62,0.57,0.46,0.8,0.14
8364,,SKYE,0.9,0.87,0.65,0.75,0.16
8365,,Whyanto,0.94,0.94,0.68,0.72,0.2
8366,,FLMZ,0.81,0.76,0.59,0.78,0.13
8367,5950,freak,0.59,0.52,0.43,0.83,0.08
8368,6724,jmqa,0.98,0.99,0.67,0.68,0.14
8369,7339,dragunov,0.97,1.01,0.66,0.65,0.1
8370,6615,mixwell,1.14,1.19,0.78,0.66,0.15
8371,7339,ALEX,1.07,1.09,0.73,0.67,0.17
8372,7329,matHEND,0.96,0.95,0.68,0.71,0.14
8373,,Storen,0.77,0.73,0.55,0.75,0.13
8374,5995,bodyy,1.02,1.03,0.7,0.67,0.14
8375,5711,Gevan,0.86,0.84,0.72,0.85,0.12
8376,5711,KreuzZ,0.74,0.74,0.58,0.78,0.13
8377,5711,Halton,0.57,0.54,0.45,0.83,0.23
8378,5711,hacker,0.86,0.77,0.6,0.78,0.05
8379,5711,Aironthor,0.84,0.85,0.65,0.77,0.1
8380,6035,xai,0.99,1.02,0.73,0.72,0.17
8381,5712,krawl,0.52,0.51,0.44,0.86,0.09
8382,,titz,0.85,0.84,0.63,0.75,0.15
8383,,puure,0.81,0.8,0.54,0.68,0.14
8384,5704,INSANE,0.96,0.91,0.78,0.86,0.24
8385,,PabLo,0.83,0.8,0.61,0.76,0.17
8386,6672,Jibrix,0.89,0.86,0.62,0.72,0.14
8387,5704,CHarL|3,0.97,0.92,0.7,0.76,0.1
8388,5704,Maverick,0.44,0.43,0.38,0.88,0.18
8389,,joshuA,0.99,1.0,0.68,0.68,0.18
8390,,cnfleet,0.86,0.8,0.65,0.82,0.2
8391,,steelykx,0.75,0.65,0.44,0.67,0.08
8392,,senz,0.62,0.54,0.44,0.82,0.13
8393,6091,Sheekey,0.88,0.85,0.61,0.72,0.14
8394,6665,Kjaerbye,1.07,1.12,0.73,0.65,0.15
8395,,ugin,1.14,1.57,0.61,0.39,0.39
8396,6407,BENDJI,0.99,0.99,0.7,0.7,0.16
8397,,henkez0t,0.97,0.97,0.68,0.7,0.12
8398,,Zitte,0.88,0.85,0.65,0.76,0.15
8399,,alukard,0.79,0.7,0.49,0.7,0.13
8400,,uBERBURK,0.87,0.78,0.52,0.67,0.1
8401,,Awien,0.95,0.94,0.68,0.73,0.16
8402,,el_miQuel,0.97,0.98,0.69,0.7,0.03
8403,,THim,0.51,0.47,0.38,0.8,0.14
8404,,emr0n,1.01,0.91,0.64,0.7,0.14
8405,,Timoteus,1.07,1.05,0.72,0.69,0.14
8406,,feicK,0.5,0.47,0.41,0.87,0.07
8407,,furza,0.74,0.65,0.57,0.88,0.24
8408,,paju,0.89,0.79,0.62,0.79,0.05
8409,6669,Pancher,0.94,0.92,0.64,0.69,0.15
8410,6724,arch,0.93,0.92,0.66,0.71,0.13
8411,,safe,1.01,0.98,0.68,0.7,0.22
8412,,dream3r,1.15,1.26,0.77,0.61,0.13
8413,5310,Zero,1.02,1.07,0.68,0.63,0.12
8415,5970,zoneR,0.89,0.87,0.63,0.73,0.17
8416,6154,ayken,1.04,1.02,0.74,0.73,0.13
8417,,am0,0.85,0.83,0.59,0.72,0.14
8418,5540,rne,0.76,0.74,0.52,0.7,0.11
8419,5540,schrauber,0.6,0.59,0.52,0.88,0.16
8420,6897,tease,0.99,1.0,0.68,0.68,0.14
8421,,gran,0.96,0.96,0.7,0.73,0.15
8422,,netrick,0.9,0.87,0.63,0.73,0.15
8423,7009,haqx,0.95,1.01,0.63,0.62,0.13
8424,7009,fisheR,0.99,1.0,0.67,0.67,0.15
8425,,AREA,1.12,1.2,0.83,0.69,0.17
8426,5415,VKLL,1.11,1.15,0.75,0.65,0.14
8427,7095,saveeey,1.09,1.12,0.76,0.68,0.16
8428,,eXacTTec,0.9,0.91,0.61,0.68,0.11
8429,6523,prelideN,1.05,1.01,0.77,0.76,0.16
8430,7158,marpz,1.07,1.09,0.75,0.68,0.15
8431,,Little_BrO,0.99,0.98,0.68,0.7,0.12
8432,,The0ne,1.25,1.42,0.85,0.6,0.15
8433,,NqR,0.87,0.86,0.66,0.77,0.11
8434,,infecti0n,0.76,0.73,0.55,0.75,0.18
8435,,Haz,0.65,0.6,0.46,0.77,0.17
8436,,dogma,0.74,0.69,0.54,0.78,0.2
8437,6099,Caliph,0.88,0.87,0.58,0.66,0.11
8438,,Nulum,0.84,0.81,0.58,0.72,0.17
8439,,DreamZz,0.68,0.63,0.59,0.93,0.18
8440,,Gr4vity,0.75,0.75,0.57,0.76,0.09
8441,,galenskap,0.77,0.73,0.59,0.8,0.14
8442,,frac,0.8,0.74,0.52,0.7,0.2
8443,,zex,0.8,0.78,0.55,0.71,0.21
8444,6294,LighteRTZ,0.92,0.91,0.63,0.69,0.17
8445,6764,zerOchaNce,0.92,0.92,0.63,0.69,0.15
8446,5158,ELUSIVE,1.09,1.19,0.73,0.61,0.16
8447,,T.c,0.85,0.83,0.58,0.7,0.18
8448,5158,Golz,0.99,0.99,0.69,0.7,0.19
8450,,Craan,0.81,0.77,0.58,0.76,0.23
8452,5686,eXit,0.9,0.91,0.65,0.72,0.2
8453,4982,SEMINTE,1.01,1.03,0.7,0.68,0.16
8454,7187,r1d3r,0.98,0.99,0.68,0.69,0.11
8455,,RaDe,0.91,0.9,0.66,0.73,0.12
8456,,jcR,0.66,0.6,0.48,0.8,0.09
8457,,frej,0.72,0.69,0.61,0.89,0.11
8458,,Luka,0.47,0.48,0.43,0.91,0.2
8459,6756,Kvik,1.01,0.99,0.69,0.7,0.14
8460,6756,lukjjE,1.01,1.03,0.69,0.67,0.14
8462,6072,BDSM,0.89,0.89,0.6,0.68,0.12
8463,,mitchoz,0.6,0.58,0.49,0.85,0.11
8464,,schnicka,0.3,0.26,0.25,0.95,0.11
8465,,Star,0.38,0.36,0.34,0.94,0.03
8466,,Nako,0.18,0.18,0.17,0.97,0.09
8467,6136,ninja,0.8,0.76,0.59,0.77,0.11
8468,,rabbit,0.91,0.94,0.61,0.65,0.25
8469,,rudek,0.57,0.56,0.45,0.81,0.05
8470,,redhide,0.91,0.85,0.69,0.81,0.12
8471,,Dinjo,0.85,0.79,0.5,0.64,0.09
